# scenario: ~200 @48° (minimal)
# service_area: Global
# min_elev_deg: 25.0
# h3_res: 3
# duration_min: 60.0
# step_s: 60.0
# k_coverage: 2
# sharding: True
# handover_gate: False
# min_overlap_s: None
# require_different_plane: False
# terrain: off
# epoch_utc: 2026-01-01T00:00:00+00:00
# propagator: KeplerJ2
# seed: 0
# constellation_source: builder (re-read at Run)
# n_sats: 200
# total_sats: 200
# shape: ~200 @48° (minimal): 200 sats / 20 planes @48.0°/650km
# min_elev_deg: 25.0
cell_id,lat,lon,availability
0,79.24239850975904,38.02340700796979,0.0
1,80.11677141025237,34.26932302338486,0.0
2,79.2475621065611,43.75098847490952,0.0
3,80.19095721433932,40.49488067269074,0.0
4,78.28997925905193,35.9758018082164,0.0
5,79.1345859133172,32.413649910714994,0.0
6,78.3321141500444,41.20060633382325,0.0
7,81.95749230923282,31.757227719907178,0.0
8,82.74810646675465,25.86344547441813,0.0
9,82.07504750745525,39.44440646350453,0.0
10,82.9716761664362,34.29430925136109,0.0
11,80.94319884056402,29.80828730509522,0.0
12,81.705980542196,24.492089015858273,0.0
13,81.0988307976139,36.55899999897514,0.0
14,78.12815469994874,51.704538269486456,0.0
15,79.1467886840627,49.48433311828832,0.0
16,77.8817671649003,56.810954195432316,0.0
17,78.9400950735755,55.11071029260537,0.0
18,77.29164486751966,48.77254769988277,0.0
19,78.27865044836899,46.47296946750581,0.0
20,77.09921289402968,53.569104942115885,0.0
21,81.0292761568551,50.50463476954168,0.0
22,82.04805522569939,47.2999849302947,0.0
23,80.79953974248144,57.29838399009431,0.0
24,81.87367862318621,55.03548848120017,0.0
25,80.14965164562977,46.80505562258982,0.0
26,81.12926073187414,43.5242155013198,0.0
27,79.99092541091694,53.049071371712586,0.0
28,77.18429028214916,29.598697327726526,0.0
29,77.93674921043404,25.991485765917794,0.0
30,77.3382394073801,34.25574794254944,0.0
31,78.15617299998875,30.882260779504456,0.0
32,76.2209486592452,28.50833146950938,0.0
33,76.95375338151827,25.128395056873472,0.0
34,76.3904838497372,32.792945874725255,0.0
35,79.6496815777728,22.5999265922305,0.0
36,80.30074926203098,17.555062610592596,0.0
37,79.93319689402763,28.267514298857108,0.0
38,80.67262730672536,23.436717954472364,0.0
39,78.6382947727584,21.920450572192436,0.0
40,79.27779788194592,17.339769475159237,0.0
41,78.93037919687296,27.020512804870922,0.0
42,76.50272674900336,41.7072308695824,0.0
43,77.40990455122223,39.0468037926464,0.0
44,76.43855638809441,46.23472619376444,0.0
45,77.39513129335442,43.90873230098998,0.0
46,75.60637989008187,39.8018934872921,0.0
47,76.48579330410665,37.208638106350215,0.0
48,75.57511025949974,44.02480041754963,0.0
49,83.65766085163492,-7.319041149396929,0.0
50,83.74193876437873,-17.324578287907727,0.0
51,84.41990583976576,-0.4045340732231673,0.0
52,84.6224650028269,-11.83082099492467,0.0
53,82.67456261620042,-4.038695533939063,0.0
54,82.83494739962428,-12.634699570483205,0.0
55,83.38872632084455,2.1739410031277977,0.0
56,84.36253654042638,-34.798974509978684,0.0
57,83.933089858291,-44.70009910158697,0.0
58,84.97017339950906,-44.43093028376084,0.0
59,83.63584331133688,-27.262122994917775,0.0
60,83.35054199240336,-36.573566275865105,0.0
61,84.60179326903584,-23.610463898914272,0.0
62,84.51628176854024,19.28226049529154,0.0
63,84.84697278906552,30.345872598395392,0.0
64,83.44509211563876,18.6336403075843,0.0
65,84.01527163857948,9.876240200781616,0.0
66,83.79650707915008,27.715089059035723,0.0
67,80.95359378981291,-6.231432554294483,0.0
68,81.08928769398936,-13.10946185774759,0.0
69,81.68437486119815,-1.5611169364385724,0.0
70,81.90129831394697,-9.045841312026791,0.0
71,79.99990160108509,-3.9753015645446386,0.0
72,80.18374538800968,-10.13702443903298,0.0
73,80.6937380520301,0.36958509315600874,0.0
74,81.90536935625109,-24.497700364642455,0.0
75,81.6950444562093,-31.922674654659886,0.0
76,82.83095613906278,-21.392777276269232,0.0
77,82.66445379002906,-29.91544205587694,0.0
78,81.09602300283093,-20.077108774611695,0.0
79,80.9747357244446,-26.932046420673526,0.0
80,81.97587321814518,-16.782462259769428,0.0
81,81.9059462462142,11.360572979537393,0.0
82,82.359055969546,4.039052799914209,0.0
83,82.3849591055896,18.170985206859104,0.0
84,82.95528715801049,10.733109746577496,0.0
85,80.86817099000231,11.839774768510608,0.0
86,81.33504795341756,5.448119944326272,0.0
87,81.33664122166634,17.824387514259136,0.0
88,77.15302871656914,74.88027194533082,0.0
89,78.28009279130782,74.98464658039889,0.0
90,76.50576862174336,78.93290319870084,0.0
91,77.62948240966067,79.4069970220309,0.0
92,76.61107923311975,70.73874575989358,0.0
93,77.72892050292597,70.45450311780775,0.0
94,76.03210687406681,74.7929186237496,0.0
95,79.89017588170806,80.67660624785549,0.0
96,81.02456790441812,81.55351199242637,0.0
97,79.1492856584131,85.41995480352703,0.0
98,80.26902351781025,86.78651655936551,0.0
99,79.4124594640472,75.11155366684225,0.0
100,80.54925894393195,75.26917079211792,0.0
101,78.75801646275113,79.97739639873181,0.0
102,74.68609201088572,81.96497376834732,0.0
103,75.79598132523924,82.62210889632594,0.0
104,73.93370415556518,85.10450758912667,0.0
105,75.0319524050964,85.96800189785448,0.0
106,74.27694760491919,78.19032813931258,0.0
107,75.3879361863981,78.53267480980129,0.0
108,73.58238921064086,81.39850142724514,0.0
109,77.237577560396,88.15278304070088,0.0
110,78.34081438609958,89.56052162597726,0.0
111,76.39349766903057,91.5531896470534,0.0
112,77.47689533966357,93.17055769069445,0.0
113,76.91081893143021,83.39334250159801,0.0
114,78.02916349681054,84.31084688605237,0.0
115,76.1338621245088,86.97192962631448,0.0
116,76.45633432807467,62.71632217738086,0.0
117,77.5429806017376,61.71955804834785,0.0
118,76.01432946915772,66.97316166673725,0.0
119,77.11718311561027,66.3745204813523,0.0
120,75.7563932570727,59.44324596448468,0.0
121,76.81960062168959,58.23482608328363,0.0
122,75.37253687546357,63.562868471451004,0.0
123,79.33460040070024,64.799042726175,0.0
124,80.44622399693044,63.73411647852451,0.0
125,78.85209351273298,70.11234330893092,0.0
126,79.97964433811036,69.6925905098523,0.0
127,78.63067929132123,60.52950144845615,0.0
128,79.71718115736266,59.085294389744334,0.0
129,78.22438513712235,65.66174153627748,0.0
130,74.39489728113482,71.18375052914614,0.0
131,75.49945941299154,70.97861810662502,0.0
132,73.81188946837123,74.65495728544442,0.0
133,74.91813547575929,74.71873712260668,0.0
134,73.82614552561961,67.92221883418708,0.0
135,74.91697677590433,67.48294370640563,0.0
136,73.29818103887862,71.36117604612409,0.0
137,84.42062042701696,86.32763737143507,0.0
138,84.51027727583065,66.27719671710013,0.0
139,83.97707093999365,76.10117967009829,0.0
140,82.49477159008158,90.74514994930985,0.0
141,83.59061159011152,93.75015371245554,0.0
142,81.61313352629287,96.01672637244945,0.0
143,82.67234052999169,99.44089314514207,0.0
144,82.15947976403709,82.68508792134583,0.0
145,83.29263038143992,84.19968721586038,0.0
146,81.38552587428488,88.50967304027498,0.0
147,84.67008649128209,110.26519226184882,0.0
148,83.6015629840194,114.33732636587617,0.0
149,84.43695959592404,122.1292916181177,0.0
150,84.6627111133201,97.97510093030922,0.0
151,83.69830138003279,103.99867353434091,0.0
152,83.96973654558708,48.11626428262477,0.0
153,84.9657929027401,42.54147648441506,0.0
154,83.76496713023373,58.25637580159729,0.0
155,84.85078538401464,54.87232097335467,0.0
156,83.03668036941605,43.17042684595573,0.0
157,83.97861089614494,37.71662462911229,0.0
158,82.93358665373036,52.08814669630549,0.0
159,82.243594890282,68.48415940696823,0.0
160,83.3774440917923,67.56934853531594,0.0
161,81.68959108960546,75.47017601163864,0.0
162,82.83252178148301,75.73533640874025,0.0
163,81.55722369968684,62.387495524272055,0.0
164,82.66483926667973,60.63267786569674,0.0
165,81.11053374878085,69.16554042620415,0.0
166,72.68049153144916,28.643188666861477,0.0
167,73.395502077974,26.04487688932831,0.0
168,72.83143866450263,31.974102376669897,0.0
169,73.59290236682939,29.48709536977736,0.0
170,71.77980501443483,27.893221292316696,0.0
171,72.47821905850942,25.415510499571287,0.0
172,71.93815313266728,31.02670344547213,0.0
173,75.02372001089864,23.7627754542291,0.0
174,75.6811135756568,20.480788581854842,0.0
175,75.26765090495445,27.571236096033992,0.0
176,75.98246968617048,24.39441084964653,0.0
177,74.07814014787226,23.213602560153006,0.0
178,74.72280984792138,20.1323757409404,0.0
179,74.32554121167021,26.757627145369554,0.0
180,72.10098090811186,37.519489601052854,0.0
181,72.92768979149793,35.38981199492517,0.0
182,72.1004640115754,40.84100743837753,0.0
183,72.96637649322325,38.86854570737165,0.0
184,71.24134284049569,36.31054479115355,0.0
185,72.0461275513123,34.24136578438886,0.0
186,71.25834904543179,39.4534547914021,0.0
187,74.64555956161635,34.24722004906427,0.0
188,75.44917177856918,31.53524337330772,0.0
189,74.70989334982124,38.14020091949849,0.0
190,75.56342152175493,35.62453637308419,0.0
191,73.73434358378316,33.04000180441989,0.0
192,74.5161669354655,30.443324725404,0.0
193,73.81622334235955,36.680556059079755,0.0
194,70.68393320247543,24.35496698576725,0.0
195,71.32484084504287,21.92640975596786,0.0
196,70.8915247206731,27.22255409917713,0.0
197,71.57422532468998,24.8558326486563,0.0
198,69.8076571026895,23.904171932999688,0.0
199,70.43589029063988,21.586442753749775,0.0
200,70.01618301908893,26.6193989950549,0.0
201,72.84946542962842,19.56160684134212,0.0
202,73.4327326639202,16.614331430119577,0.0
203,73.14622518055438,22.73181686720232,0.0
204,73.77884034797991,19.82867280990105,0.0
205,71.93488666858082,19.32493522918991,0.0
206,72.50976860629207,16.543313378935572,0.0
207,72.22836004231738,22.305789299154533,0.0
208,70.30946160907897,32.289289820249905,0.0
209,71.05552011011957,30.179526113351084,0.0
210,70.38903017716633,35.22188796977366,0.0
211,71.17299633869337,33.21370309343492,0.0
212,69.45645483033277,31.453726442702763,0.0
213,70.18435669047989,29.41778444274003,0.0
214,69.54530876760488,34.237098199387866,0.0
215,76.79301593524352,5.10641795646853,0.0
216,77.14900946325223,0.6914912868293744,0.0
217,77.33566410580146,8.76006969501066,0.0
218,77.75478831610403,4.2219572593884,0.0
219,75.84231007893997,5.862485191827418,0.0
220,76.21134424102473,1.7936679659074928,0.0
221,76.36547863912688,9.271582254783828,0.0
222,78.34754604113641,-5.6585089157495245,0.0
223,78.50868548912267,-10.888484241681628,0.0
224,79.04560079064882,-2.131642973381581,0.0
225,79.26782757353125,-7.694425296475489,0.0
226,77.42721728512215,-3.9395836883409623,0.0
227,77.62246960072392,-8.738741959461475,0.0
228,78.09441521221832,-0.5997781530090953,0.0
229,77.27242550013959,17.017121620280044,0.0
230,77.83060266210693,12.775510865089892,0.0
231,77.63932205969932,21.357886632134058,0.0
232,78.26822928644039,17.163735323704707,0.0
233,76.2907155043152,16.89312316362924,0.0
234,76.84491384758901,12.987234470149195,0.0
235,76.6534220578003,20.884536265023595,0.0
236,79.31333152779247,7.432123210487719,0.0
237,79.7068570703939,1.9132346464265233,0.0
238,79.8426620391753,12.21766239173388,0.0
239,80.3192433894101,6.548955981461454,0.0
240,78.3185089653232,8.156052797635606,0.0
241,78.72654843221824,3.1739164449243926,0.0
242,78.8299832823723,12.523269566928073,0.0
243,74.36479402710977,3.573488662296762,0.0
244,74.69392806646763,-0.10110514167918415,0.0
245,74.90349652314,6.516009922117808,0.0
246,75.28289549851903,2.7447904663891385,0.0
247,73.45791710026396,4.301681387113717,0.0
248,73.79826752667772,0.8678488111252568,0.0
249,73.97721605978599,7.086388123138472,0.0
250,75.84532479710413,-5.304898319533308,0.0
251,75.87145196683838,-9.091362986842263,0.0
252,76.51001288741065,-2.471448671749963,0.0
253,76.73351951793207,-6.897115859074486,0.0
254,74.91903413381813,-3.819034279252393,0.0
255,74.96229222802621,-7.345193751982086,0.0
256,75.59831143222078,-1.2045190038083846,0.0
257,74.91588583446878,13.322759461271499,0.0
258,75.40848676922562,9.710263560483783,0.0
259,75.32337991525927,16.78688293867187,0.0
260,75.8732488169356,13.16747254575556,0.0
261,73.97305497580071,13.457939081634379,0.0
262,74.46511165485408,10.090592748371984,0.0
263,74.37065443366569,16.694841632701593,0.0
264,72.51173395451913,52.906871917861366,0.0
265,73.50131152118493,51.54453761829802,0.0
266,72.24403026711461,56.31786421224646,0.0
267,73.25796030779958,55.18212029174081,0.0
268,71.75334109936104,50.84495986066266,0.0
269,72.71827175167502,49.431401514113325,0.0
270,71.52134284083714,54.118377002120155,0.0
271,75.28454433859416,52.425714062013874,0.0
272,76.29216201690416,50.73502118410079,0.0
273,75.02593987631475,56.515781081015334,0.0
274,76.06407754417118,55.15399499090219,0.0
275,74.48767750619382,50.0032096149842,0.0
276,75.46793908967442,48.24787238970098,0.0
277,74.2722220091471,53.895009751747324,0.0
278,70.88789592412566,60.45245431429295,0.0
279,71.91672447919582,59.64279870077942,0.0
280,70.49015997111654,63.48096511894939,0.0
281,71.53200782388966,62.86346112655343,0.0
282,70.22445809951965,58.22825578170124,0.0
283,71.23232781983096,57.32670577678732,0.0
284,69.86513345145026,61.17599086623317,0.0
285,73.63531428382277,61.38079535422503,0.0
286,74.69436140382773,60.480806776246794,0.0
287,73.21921779275928,64.92237387770649,0.0
288,74.29307579963533,64.29047628957699,0.0
289,72.95036153462134,58.73106534860824,0.0
290,73.98734281082109,57.69721422665353,0.0
291,72.58076576540478,62.16850396742491,0.0
292,71.13194808158164,45.80371921272662,0.0
293,72.04291357094309,44.18416520275839,0.0
294,70.98673213855534,48.97237801534273,0.0
295,71.92731599302986,47.52634283553991,0.0
296,70.33508256708619,44.24123113802474,0.0
297,71.2222820638965,42.62424274249219,0.0
298,70.21523742194314,47.267691557988925,0.0
299,73.79024989884316,44.11378097890293,0.0
300,74.70617445954187,42.08853984649839,0.0
301,73.67894002089884,47.8451605521817,0.0
302,74.63240327971556,46.05547802807656,0.0
303,72.94525425701647,42.38588736317138,0.0
304,73.83558308496677,40.38177649387154,0.0
305,72.86279952309042,45.91572865810922,0.0
306,69.82017277653625,53.25069492855217,0.0
307,70.78661294286711,52.111106949163904,0.0
308,69.54907075367534,56.077542315620775,0.0
309,70.53215189259905,55.20186324492783,0.0
310,69.09660265028579,51.02633714738778,0.0
311,70.04353070236469,50.27624488101147,0.0
312,68.85730289433836,53.77990359087597,0.0
313,79.22098635627607,-107.4292022430375,0.0
314,78.73091169852646,-102.59445003236922,0.0
315,78.56938227914111,-112.05093884773108,0.0
316,78.152822161547,-107.31283812276166,0.0
317,80.28909770472752,-107.5708327101578,0.0
318,79.79572425627785,-102.25760016841693,0.0
319,79.62942556272745,-112.67876019784549,0.0
320,77.08368530853505,-98.75249733339169,0.0
321,76.44570351546561,-94.94738064982407,0.0
322,76.56841966133136,-103.11589225587568,0.0
323,75.99420492235863,-99.28277993473904,0.0
324,78.16192467126614,-98.13263684521054,0.0
325,77.52183413277085,-94.0500618980735,0.0
326,77.65491880970397,-102.87641675068745,0.0
327,78.10577559757706,-121.08202760855873,0.0
328,77.85189132589352,-116.16508060813044,0.0
329,77.26635085196774,-124.50901164078645,0.0
330,77.07955300584679,-119.81496835262121,0.0
331,79.13646206368806,-122.60182066721542,0.0
332,78.89721754498078,-117.1616667055579,0.0
333,78.27269025331708,-126.23325432722936,0.0
334,76.43032163711057,-111.15356241549141,0.0
335,75.98561646212244,-107.13054931571982,0.0
336,75.73335221326535,-114.7136672401612,0.0
337,75.34460157543778,-110.80187610592462,0.0
338,77.50609993715005,-111.56131052933192,0.0
339,77.07415566638166,-107.21459619385278,0.0
340,76.80218780186338,-115.36664583942554,0.0
341,81.93693261564131,-101.19127723798293,0.0
342,81.3288003201072,-95.35821951358746,0.0
343,81.36759695226885,-107.74903618938303,0.0
344,80.86102887613188,-101.79682894801539,0.0
345,83.0210287344222,-100.39280525466936,0.0
346,82.38578630597891,-93.78915435857581,0.0
347,82.45582869954694,-107.9800739185262,0.0
348,79.63126029837339,-91.7472470040149,0.0
349,78.91121733708513,-87.51327886846957,0.0
350,79.22796466582884,-97.39859677537865,0.0
351,78.58420062151188,-92.99769980279723,0.0
352,80.66113600355362,-90.23857374938707,0.0
353,79.92879720385965,-85.70115006247462,0.0
354,80.28075795346582,-96.51595273338958,0.0
355,81.00693141601394,-119.88730149784988,0.0
356,80.69876448091644,-113.45644045770725,0.0
357,80.1686556801926,-124.45539153298665,0.0
358,79.94961029211129,-118.37617511924017,0.0
359,82.0661524444191,-121.81568628346513,0.0
360,81.776149459648,-114.44448335836096,0.0
361,81.19821286614619,-126.76072103211493,0.0
362,74.39657636530448,-81.17791101674817,0.0
363,73.50546355871725,-78.69063077527672,0.0
364,74.19534104944132,-85.34789123249952,0.0
365,73.35255820991213,-82.69144223205588,0.0
366,75.42021258303177,-79.46978042525086,0.0
367,74.51742542762477,-76.92321651450266,0.0
368,75.24940209075255,-83.92851767100098,0.0
369,71.55801298150911,-78.06081252754404,0.0
370,70.61460557934528,-76.04335015994972,0.0
371,71.41964825871129,-81.68729203433156,0.0
372,70.51562093922053,-79.52676216319658,0.0
373,72.58076073500206,-76.4387308783813,0.0
374,71.62662778909218,-74.39636260263288,0.0
375,72.47198339117207,-80.26982628807407,0.0
376,74.66290158608366,-92.42796835998132,0.0
377,73.91699088445144,-89.393215513433,0.0
378,74.25735320320864,-96.39517101820404,0.0
379,73.56594086076551,-93.28117574869962,0.0
380,75.74753263621398,-91.45523540978581,0.0
381,74.99545742720146,-88.26185029491647,0.0
382,75.3571424069596,-95.72121101428797,0.0
383,72.03930546142757,-87.71920490880365,0.0
384,71.21318782986963,-85.24800290861475,0.0
385,71.72118506178259,-91.28153125372066,0.0
386,70.94117911026974,-88.71814815950299,0.0
387,73.12463121201583,-86.60278543085887,0.0
388,72.29068835135683,-84.04004340308444,0.0
